OBJECTID,Lat,Long,Speciality,contract,LicenseNumber,LocationNumber,FacInstanceId,FacilityType,FacilityName,FacilityStatus,LocationAddress,LocationCity,LocationState,LocationZipCode,LocationCounty,MailAddress,MailCity,MailState,MailZipCode,TelephoneNmbr,FaxNmbr,ConfidentialFaxNmbr,RCSRegionUnit,SpecialityCode,ContractCode,FacilityPOC,LicensedBedCount,LicenseExpirationDate,ServiceDisclosure,Has_Reports,Reports_Location,GeocodeScore,GeocodeSource
1756,-119.5335314,48.40566919,Dementia,Adult Family Home,752592,40005499,42172,AF,Park Place AFH LLC,OP,315 W 4th Ave,Omak,WA,98841,Okanogan,315 W 4th Ave,Omak,WA,98841,(509) 826-5532,,(509) 826-5532,1B,SPDE,1080XS-12 ,"Sandoval, Shelley L. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752592,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752592,100,PointAddress
1757,-119.8009218,48.09368013,Dementia,Adult Family Home,10601,40000106,31120,AF,ROSEMARIE HOLDER AFH,OP,605 HULL,BREWSTER,WA,98812,Okanogan,605 Hull,BREWSTER,WA,98812,(509) 689-2662,,(509) 689-6708,1B,SPDE,1080XS-12 ,"Holder, Rosemarie J. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=10601,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=10601,100,PointAddress
1758,-119.5083783,48.43858064,Dementia,Adult Family Home,750491,40008126,38893,AF,WELCOME HOME VILLA LLC,OP,163B NICHOLS RD,OMAK,WA,98841,Okanogan,163B NICHOLS RD,OMAK,WA,98841,(509) 826-3631,,,1B,SPDE,1080XS-12 ,"BAIN, SANDRA ANN. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750491,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750491,100,StreetAddress
1759,-124.0516409,46.37887034,Dementia,Adult Family Home,752290,40002697,41751,AF,"Circle of Life, AFH",OP,10512 Pacific Wy,Long Beach,WA,98631,Pacific,10512 Pacific Wy,Long Beach,WA,98631,(360) 642-3026,,(360) 642-5926,3E,SPDE,1080XS-12 ,"Noonan, Andrea A. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752290,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752290,100,PointAddress
1760,-124.0520228,46.4615493,"Mental Health, Dementia",Adult Family Home,753970,40010849,45405,AF,Coastal Care Adult Family Home #1,OP,21914 Pacific Way,Ocean Park,WA,98640,Pacific,21914 Pacific Way,Ocean Park,WA,98640,(360) 518-9998,,(360) 694-6589,3E,"SPMI, SPDE",1080XS-12 ,"Jacobs, Amber L. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753970,No, ,100,PointAddress
1761,-124.0044208,46.71475921,Dementia,Adult Family Home,750792,40008421,39425,AF,Dolphin Cove Adult Family Home,OP,2591 Tokeland Rd,Tokeland,WA,98590,Pacific,PO Box 465,Tokeland,WA,98590,(360) 268-7135,,,3D,SPDE,1080XS-12 ,"Palmer, Jr, David C. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750792,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750792,100,PointAddress
1762,-117.2020704,48.06236937,Developmental Disabilities,Adult Family Home,153000,40001530,32966,AF,MARAVILLA AFH,OP,3281 WILLMS RD,ELK,WA,99009,Pend Oreille,3281 WILLMS RD,ELK,WA,99009,(509) 292-8838,,(509) 292-0122,1B,SPDD,1080XS-12 ,"Proctor, Deloris I. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=153000,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=153000,100,PointAddress
1763,-122.2825323,47.12887969,"Mental Health, Dementia",No Contract,754020,40009161,45502,AF,Welcome Home at Heritage Glen,OP,14012 110th Ave E,Puyallup,WA,98374,Pierce,14012 110th Ave E,Puyallup,WA,98374,(253) 446-7749,,(253) 446-7750,3A,"SPMI, SPDE",,"Kidane, Dawit ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754020,No, ,100,PointAddress
1764,-122.3035492,47.11882043,"Mental Health, Dementia",No Contract,754027,40009725,45517,AF,* * Access Adult Family Home LLC,OP,9405 152nd St E,Puyallup,WA,98375,Pierce,PO Box 73907,Puyallup,WA,98373,(253) 632-0853,,(253) 268-3651,3A,"SPMI, SPDE",,"Beyene, Rita ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754027,No, ,100,PointAddress
1765,-122.5393495,47.19296051,"Mental Health, Dementia",Adult Family Home,754147,40010855,45415,AF,1 St Adult Family Home LLC,OP,7014 Citrine LN SW,Lakewood,WA,98498,Pierce,8310 Zircon Drive SW,Lakewood,WA,98498,(253) 278-6163,,(253) 301-1119,3A,"SPMI, SPDE",1080XS-12 ,"Haimanot, Russom ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754147,No, ,100,PointAddress
1766,-122.2812323,47.20167051,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753796,40010690,45088,AF,1st A and A Assurance Adult Family Home LLC,OP,11108 Morning Side Dr E,Puyallup,WA,98372,Pierce,11108 Morning Side Dr E,Puyallup,WA,98372,(206) 356-7882,,(206) 653-7772,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Anbesso, Abiy M. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753796,No, ,100,PointAddress
1767,-122.2997491,47.25427112,"Mental Health, Dementia",Adult Family Home,754076,40010884,45515,AF,1st Bear Hugs LLC,OP,809 26th Avenue Ct,Milton,WA,98354,Pierce,809 26th Avenue Ct,Milton,WA,98354,(206) 446-8910,,,3A,"SPMI, SPDE",1080XS-12 ,"Halmaghi, Aurelian S. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754076,No, ,91,Tiger16Address
1768,-122.5484405,47.1934307,"Mental Health, Dementia","Expanded Community Services, Adult Family Home",752325,40009742,41804,AF,1st Care Adult Family Home LLC,OP,8310 Zircon Dr SW,Lakewood,WA,98498,Pierce,8310 Zircon Dr SW,Lakewood,WA,98498,(253) 503-7159,,(253) 301-1119,3A,"SPMI, SPDE","1080XS-12 , 1080XS-12 ","Haimanot, Russom ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752325,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752325,100,PointAddress
1769,-122.5422515,47.21543999,"Mental Health, Dementia",Adult Family Home,753596,40010517,44699,AF,1st Legacy Senior Care Home LLC,OP,4524 78th Avenue Ct W,University Place,WA,98466,Pierce,4524 78th Avenue Ct W,University Place,WA,98466,(253) 503-6568,,(253) 276-6500,3A,"SPMI, SPDE",1080XS-12 ,"Alarcon, Jorge O. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753596,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753596,100,PointAddress
1770,-122.5573525,47.18638027,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",752532,40009854,42054,AF,A Grace Joy  AFH II LLC,OP,7721 91st Ave SW,Lakewood,WA,98498,Pierce,7721 91st Ave SW,Lakewood,WA,98498,(253) 267-0955,,(253) 267-0955,3A,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Ciriaco, Hipolito M. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752532,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752532,100,PointAddress
1771,-122.5621506,47.18865078,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",753892,40010667,45038,AF,A Grace Joy 3 AFH LLC,OP,7527 95th Ave SW,Lakewood,WA,98498,Pierce,7721 91st Ave SW,Lakewood,WA,98498,(253) 212-2305,,(253) 212-2305,3A,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Ciriaco, Hipolito M. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753892,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753892,100,PointAddress
1772,-122.3631799,47.10370882,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,188700,40001887,33417,AF,A HOME AWAY FROM HOME,OP,4920 167TH ST E,TACOMA,WA,98446,Pierce,4920 167TH ST E,TACOMA,WA,98446,(253) 539-8319,,(253) 539-7380,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"McAlinden, Billie M. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=188700,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=188700,100,PointAddress
1773,-122.4134427,47.12670928,Dementia,Adult Family Home,753927,40010699,45120,AF,A'Mels Care LLC,OP,1216 143rd St E,Tacoma,WA,98445,Pierce,1216 143rd St E,Tacoma,WA,98445,(253) 335-8337,,,3A,SPDE,1080XS-12 ,"Santamaria, Militza ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753927,No, ,100,PointAddress
1774,-122.4291729,47.17329099,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,752241,40009534,41285,AF,A-Z Adult Family Home V,OP,9208 E B St,Tacoma,WA,98445,Pierce,9914 64th Ave S,Seattle,WA,98118,(253) 503-0631,,(253) 503-0631,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Tello, Zandrix I. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752241,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752241,100,PointAddress
1775,-122.4609815,47.17502961,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",753311,40010321,44167,AF,AA Golden Haven Adult Family Home,OP,1809 S 91st St,Tacoma,WA,98444,Pierce,1809 S 91st St,Tacoma,WA,98444,(253) 244-7727,,(253) 314-5508,3A,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Njoroge, Veronicah N. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753311,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753311,100,PointAddress
1776,-122.2852927,47.14534952,"Mental Health, Dementia",Adult Family Home,751497,40009002,40372,AF,AAA Amazing Grace,OP,12209 107th Ave Ct E,Puyallup,WA,98374,Pierce,12209 107th Ave Ct E,Puyallup,WA,98374,(253) 268-0441,,(253) 845-0788,3A,"SPMI, SPDE",1080XS-12 ,"Vogliardo, Lorraine R. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751497,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751497,100,PointAddress
1777,-122.3110601,47.18765985,"Mental Health, Dementia",Adult Family Home,754117,40010878,45501,AF,Abinding Grace,OP,513 13th St SW,Puyallup,WA,98371,Pierce,513 13th St SW,Puyallup,WA,98371,(253) 298-0944,,,3A,"SPMI, SPDE",1080XS-12 ,"Wagura, Milka N. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754117,No, ,100,PointAddress
1778,-122.257203,47.16576955,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",753370,40010393,44343,AF,Able Care Adult Family Home LLC,OP,2822 29th Street Ct SE,Puyallup,WA,98374,Pierce,2822 29th Street Ct SE,Puyallup,WA,98374,(253) 904-8442,(253) 466-3861,,3A,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Cubi, Lilian ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753370,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753370,100,PointAddress
1779,-122.4487273,47.1591899,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,754111,40010887,45519,AF,"Abounding Joy AFH, LLC",OP,1033 108th St S,Tacoma,WA,98444,Pierce,PO Box 475,Graham,WA,98338,(253) 579-9332,,,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Cabanos, Caroline B. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754111,No, ,100,StreetAddress
1780,-122.458311,47.17613898,"Mental Health, Dementia, Developmental Disabilities",No Contract,754242,40010938,45630,AF,Absolute Care and Comfort AFH LLC,OP,8828 S Alaska St.,Tacoma,WA,98444,Pierce,8828 S Alaska St.,Tacoma,WA,98444,(253) 328-4866,,(253) 503-7004,3A,"SPMI, SPDE, SPDD",,"Mohammed, Feruza ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754242,No, ,100,PointAddress
1781,-122.4964625,47.27170961,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",702101,40007021,38326,AF,ACE CARE,OP,2616 N STEVENS ST,TACOMA,WA,98407,Pierce,2616 N STEVENS ST,TACOMA,WA,98407,(253) 212-0556,,,3A,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Lee, Yoko ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=702101,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=702101,100,PointAddress
1782,-122.5472904,47.18901072,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753667,40008542,44947,AF,Affordable Oakbrook AFH LLC,OP,8201 Onyx Dr SW,Lakewood,WA,98498,Pierce,8201 Onyx Dr SW,Lakewood,WA,98498,(253) 238-6218,,(253) 756-9127,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Andebrhan, Ghenet ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753667,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753667,100,PointAddress
1783,-122.5469419,47.186831,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,750271,40008098,38848,AF,AIKO ADULT FAMILY HOME,OP,8113 OAKBROOK LN SW,LAKEWOOD,WA,98498,Pierce,8113 OAKBROOK LN SW,LAKEWOOD,WA,98498,(253) 267-5955,,(253) 267-5955,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"TOLENTINO, FRANCIS B. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750271,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750271,100,PointAddress
1784,-122.5008419,47.18295044,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,750874,40008481,39527,AF,Alani Adult Family  Home,OP,8042 Mullen St SW,Lakewood,WA,98409,Pierce,8042 Mullen St SW,Lakewood,WA,98409,(253) 302-4390,,(253) 292-1832,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Almario, Leilanie B. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750874,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750874,100,PointAddress
1785,-122.4441627,47.13113043,Developmental Disabilities,"Meaningful Day, Adult Family Home",750420,40006560,39033,AF,ALGARAS ADULT FAMILY HOME,OP,806 138th ST S,TACOMA,WA,98444,Pierce,806 138th ST S,TACOMA,WA,98444,(253) 537-2421,,(253) 537-4941,3A,SPDD,"1080XS-12 , 1080XS-12 ","Algara, Fernando ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=750420,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=750420,100,PointAddress
1786,-122.549872,47.15173056,"Mental Health, Dementia",Adult Family Home,753771,40010436,44451,AF,Allium Adult Family Home LLC,OP,8426 116th St SW,Lakewood,WA,98498,Pierce,8426 116th St SW,Lakewood,WA,98498,(253) 844-4997,,(253) 844-4997,3A,"SPMI, SPDE",1080XS-12 ,"Kousoum, Linda R. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753771,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753771,100,PointAddress
1787,-122.5475203,47.18987058,"Mental Health, Dementia, Developmental Disabilities","Specialized Behavior Support, Expanded Community Services, Adult Family Home",753004,40010137,43814,AF,Alpha Palace Home LLC,OP,7402 Coral Ln SW,Lakewood,WA,98498,Pierce,7402 Coral Ln SW,Lakewood,WA,98498,(253) 267-1954,(253) 267-1954,,3A,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 , 1080XS-12 ","Muriu, Joseph k. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753004,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753004,100,PointAddress
1788,-122.5140309,47.2489496,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753810,40009885,45076,AF,Amaizing Care,OP,1301 S Woodlawn St,Tacoma,WA,98465,Pierce,1301 S Woodlawn St,Tacoma,WA,98465,(253) 426-1667,,(253) 426-1667,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Leapai, Rita ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753810,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753810,100,PointAddress
1789,-122.2643027,47.16902915,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753276,40010366,44267,AF,Amani Hill Adult Family Home LLC,OP,2403 22nd St SE,Puyallup,WA,98374,Pierce,2403 22nd St SE,Puyallup,WA,98374,(206) 359-0149,,,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Mutahi, Katherine W. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753276,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753276,100,PointAddress
1790,-122.5430322,47.18917925,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,754178,40010899,45537,AF,Amazing Angels LLC,OP,7905 Jade Dr SW,Lakewood,WA,98498,Pierce,7905 Jade Dr SW,Lakewood,WA,98498,(253) 212-1255,,(253) 292-1605,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Githui, Esther W. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=754178,No, ,100,PointAddress
1791,-122.5402518,47.19160893,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753339,40010368,44269,AF,Amazing Hearts AFH LLC,OP,7117 Citrine Ln SW,Lakewood,WA,98498,Pierce,7117 Citrine Ln SW,Lakewood,WA,98498,(253) 292-1164,,,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Gichohi, Stephen ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753339,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753339,100,PointAddress
1792,-122.2210016,47.10723941,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753434,40010373,44295,AF,American Adult Family Home LLC,OP,1005 Old Pioneer Way NW,Orting,WA,98360,Pierce,1005 Old Pioneer Way NW,Orting,WA,98360,(360) 872-1294,,,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Sran, Rajwinder ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753434,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753434,100,PointAddress
1793,-122.3795919,47.14489948,Developmental Disabilities,No Contract,566800,40005668,37215,AF,ANANDA ,OP,12306 VICKERY AVE E,TACOMA,WA,98446,Pierce,12302 Vickery Ave E,TACOMA,WA,98446,(253) 537-5126,,(253) 539-9208,3A,SPDD,,"Hershberger, Teresa R. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=566800,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=566800,100,PointAddress
1794,-122.4223927,47.21662892,Developmental Disabilities,Adult Family Home,212800,40002128,33709,AF,ANAWIM,OP,616  E 45TH ST,TACOMA,WA,98404,Pierce,12302 Vickery Ave E,TACOMA,WA,98446,(253) 474-5618,,(253) 539-9208,3A,SPDD,1080XS-12 ,"Hershberger, Teresa R. ",4,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=212800,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=212800,100,PointAddress
1795,-122.410493,47.0010408,Dementia,No Contract,138000,40001380,32775,AF,ANDERSON'S ADULT CARE,OP,28121 14TH AVE  E,ROY,WA,98580,Pierce,28121 14th Ave East,Roy,WA,985809524,(253) 843-2989,(253) 843-3087,,3A,SPDE,,"Flournoy, Pauline ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=138000,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=138000,100,PointAddress
1796,-122.4144905,47.00139137,"Mental Health, Dementia, Developmental Disabilities",No Contract,751849,40009176,40649,AF,Andersons Adult Family Home 2,OP,28006 12th Ave Ct E,Roy,WA,98580,Pierce,28006 12th Ave Ct E,Roy,WA,98580,(253) 843-1179,,,3A,"SPMI, SPDE, SPDD",,"Flournoy, Pauline ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751849,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751849,100,PointAddress
1797,-122.3046409,47.1700796,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753713,40010594,44874,AF,Angaza AFH LLC,OP,2224 9th St SW,Puyallup,WA,98371,Pierce,2224 9th St SW,Puyallup,WA,98371,(253) 446-6836,,(253) 446-6836,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Kanyiri, Serah ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753713,No, ,100,PointAddress
1798,-122.5353427,47.24865929,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,752825,40010050,42528,AF,Angel Guard Home Care LLC,OP,1233 S Geiger St,Tacoma,WA,98465,Pierce,1233 S Geiger St,Tacoma,WA,98465,(253) 242-6085,,(253) 238-9136,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Ndegwa, Mary W. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=752825,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=752825,100,PointAddress
1799,-122.3036893,47.1775594,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753764,40010589,44853,AF,Angel of Hope LLC,OP,811 15th Ave SW,Puyallup,WA,98371,Pierce,811 15th Ave SW,Puyallup,WA,98371,(253) 736-3841,,(253) 446-7729,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Kamau, Teresia W. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753764,No, ,100,PointAddress
1800,-122.4856522,47.16596121,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753907,40010734,45189,AF,Angel of Mercy Adult Family Home LLC,OP,10113 Becker Dr SW ,Lakewood,WA,98499,Pierce,10113 Becker Dr SW ,Lakewood,WA,98499,(253) 212-1919,,(253) 267-1810,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Wakaba, Susan W. ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753907,No, ,100,PointAddress
1801,-122.5398907,47.18729016,"Mental Health, Dementia, Developmental Disabilities","Expanded Community Services, Adult Family Home",753401,40010403,44369,AF,Angel's Palace AFH,OP,7701 76th Ave SW,Lakewood,WA,98498,Pierce,7701 76th Ave SW,Lakewood,WA,98498,(253) 267-0956,,(253) 328-4007,3A,"SPMI, SPDE, SPDD","1080XS-12 , 1080XS-12 ","Kuria, Geoffrey ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753401,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=753401,100,PointAddress
1802,-122.3257104,47.07117989,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753685,40010629,44952,AF,Angelic Hands Adult Family Home LLC,OP,20407 78th Ave East ,Spanaway,WA,98387,Pierce,20407 78th Ave East ,Spanaway,WA,98387,(253) 780-4977,,(253) 846-8389,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Madakor, Onyinyechi F. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753685,No, ,100,PointAddress
1803,-122.5675017,47.18656134,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,751788,40009255,40780,AF,Angels' Lighthouse AFH,OP,9808 Onyx Dr SW,Lakewood,WA,98498,Pierce,9808 Onyx Dr SW,Lakewood,WA,98498,(253) 581-6165,,(253) 581-6165,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Cajucom, Arnel T. ",6,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=751788,Yes,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHForms.aspx?Lic=751788,100,PointAddress
1804,-122.4163622,47.18082931,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753812,40010668,45040,AF,Angkor Adult Family Home,OP,8404 Golden Given Rd E,Tacoma,WA,98445,Pierce,8404 Golden Given Rd E,Tacoma,WA,98445,(253) 320-1470,,(253) 320-1470,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Hoy, Sokong S. ",3,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753812,No, ,100,PointAddress
1805,-122.5586597,47.15874104,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,753743,40010665,45032,AF,Annies Pointe AFH LLC,OP,9108 109th St SW ,Lakewood,WA,98498,Pierce,9108 109th St SW ,Lakewood,WA,98498,(206) 458-0881,,,3A,"SPMI, SPDE, SPDD",1080XS-12 ,"Finley, Anne ",5,,https://fortress.wa.gov/dshs/adsaapps/lookup/AFHServices.aspx?Lic=753743,No, ,100,PointAddress
